   205.078         83
   206.543         72
   208.008         86
   209.473         87
   210.938         87
   212.402         82
   213.867         84
   215.332         80
   216.797         74
   218.262         70
   219.727         85
   221.191         70
   222.656         77
   224.121         75
   225.586         58
   227.051         66
   228.516         78
    229.98         77
   231.445         74
    232.91         65
   234.375         59
    235.84         70
   237.305         60
    238.77         64
   240.234         64
   241.699         72
   243.164         64
   244.629         91
   246.094         65
   247.559         68
   249.023         79
   250.488         72
   251.953         75
   253.418         50
   254.883         76
   256.348         63
   257.812         70
   259.277         56
   260.742         59
   262.207         79
   263.672         71
   265.137         58
   266.602         54
   268.066         56
   269.531         50
   270.996         67
   272.461         56
   273.926         67
   275.391         49
   276.855         42
    278.32         58
   279.785         70
    281.25         53
   282.715         62
    284.18         56
   285.645         51
   287.109         61
   288.574         59
   290.039         55
   291.504         48
   292.969         56
   294.434         51
   295.898         51
   297.363         52
   298.828         51
   300.293         53
   301.758         57
   303.223         61
   304.688         46
   306.152         66
   307.617         56
   309.082         57
   310.547         44
   312.012         42
   313.477         43
   314.941         43
   316.406         57
   317.871         52
   319.336         45
   320.801         48
   322.266         52
    323.73         47
   325.195         49
    326.66         52
   328.125         46
    329.59         49
   331.055         46
    332.52         44
   333.984         50
   335.449         34
   336.914         49
   338.379         53
   339.844         46
   341.309         43
   342.773         40
   344.238         40
   345.703         30
   347.168         34
   348.633         54
   350.098         45
   351.562         54
   353.027         42
   354.492         41
   355.957         41
   357.422         42
   358.887         32
   360.352         45
   361.816         39
   363.281         37
   364.746         35
   366.211         38
   367.676         38
   369.141         37
   370.605         44
    372.07         32
   373.535         39
       375         34
   376.465         55
    377.93         36
   379.395         57
   380.859         34
   382.324         32
   383.789         36
   385.254         29
   386.719         36
   388.184         36
   389.648         33
   391.113         38
   392.578         48
   394.043         40
   395.508         35
   396.973         31
   398.438         23
   399.902         28
   401.367         38
   402.832         34
   404.297         31
   405.762         39
   407.227         32
   408.691         30
   410.156         27
   411.621         34
   413.086         37
   414.551         36
   416.016         29
    417.48         28
   418.945         32
    420.41         39
   421.875         43
    423.34         38
   424.805         37
    426.27         39
   427.734         30
   429.199         30
   430.664         42
   432.129         43
   433.594         26
   435.059         28
   436.523         29
   437.988         31
   439.453         31
   440.918         35
   442.383         24
   443.848         33
   445.312         24
   446.777         30
   448.242         21
   449.707         35
   451.172         35
   452.637         24
   454.102         19
   455.566         22
   457.031         33
   458.496         39
   459.961         28
   461.426         25
   462.891         29
   464.355         49
    465.82         34
   467.285         25
    468.75         22
   470.215         29
    471.68         35
   473.145         39
   474.609         27
   476.074         32
   477.539         36
   479.004         29
   480.469         27
   481.934         34
   483.398         27
   484.863         28
   486.328         29
   487.793         29
   489.258         36
   490.723         33
   492.188         37
   493.652         27
   495.117         31
   496.582         33
   498.047         41
   499.512         37
   500.977         34
   502.441         29
   503.906         41
   505.371         37
   506.836         32
   508.301         35
   509.766         35
    511.23         42
   512.695         22
    514.16         23
   515.625         32
    517.09         27
   518.555         33
    520.02         36
   521.484         40
   522.949         41
   524.414         37
   525.879         35
   527.344         40
   528.809         39
   530.273         30
   531.738         41
   533.203         36
   534.668         35
   536.133         42
   537.598         43
   539.062         46
   540.527         37
   541.992         41
   543.457         40
   544.922         49
   546.387         38
   547.852         45
   549.316         33
   550.781         43
   552.246         48
   553.711         45
   555.176         39
   556.641         41
   558.105         50
    559.57         49
   561.035         50
     562.5         27
   563.965         41
    565.43         44
   566.895         54
   568.359         46
   569.824         57
   571.289         44
   572.754         54
   574.219         43
   575.684         35
   577.148         61
   578.613         50
   580.078         60
   581.543         37
   583.008         33
   584.473         43
   585.938         62
   587.402         42
   588.867         34
   590.332         29
   591.797         31
   593.262         42
   594.727         39
   596.191         31
   597.656         30
   599.121         40
   600.586         28
   602.051         36
   603.516         39
    604.98         51
   606.445         32
    607.91         39
   609.375         36
    610.84         30
   612.305         42
    613.77         40
   615.234         21
   616.699         46
   618.164         34
   619.629         48
   621.094         38
   622.559         30
   624.023         26
   625.488         40
   626.953         34
   628.418         27
   629.883         33
   631.348         44
   632.812         26
   634.277         30
   635.742         29
   637.207         35
   638.672         46
   640.137         31
   641.602         25
   643.066         30
   644.531         24
   645.996         29
   647.461         31
   648.926         29
   650.391         25
   651.855         34
    653.32         27
   654.785         32
    656.25         22
   657.715         23
    659.18         28
   660.645         29
   662.109         26
   663.574         31
   665.039         25
   666.504         22
   667.969         23
   669.434         27
   670.898         20
   672.363         25
   673.828         24
   675.293         25
   676.758         20
   678.223         24
   679.688         22
   681.152         28
   682.617         21
   684.082         19
   685.547         25
   687.012         17
   688.477         19
   689.941         19
   691.406         10
   692.871         13
   694.336         22
   695.801         16
   697.266         16
    698.73         26
   700.195         22
    701.66         16
   703.125         22
    704.59         19
   706.055         22
    707.52         15
   708.984         20
   710.449         15
   711.914         20
   713.379         20
   714.844         13
   716.309         11
   717.773         14
   719.238         23
   720.703         14
   722.168         12
   723.633         16
   725.098         16
   726.562         14
   728.027         16
   729.492         21
   730.957         13
   732.422         13
   733.887         10
   735.352         10
   736.816          7
   738.281         14
   739.746         17
   741.211         13
   742.676          9
   744.141         15
   745.605          6
    747.07         15
   748.535          8
       750         11
   751.465         16
    752.93         10
   754.395         12
   755.859          9
   757.324          7
   758.789         13
   760.254         15
   761.719          6
   763.184          7
   764.648          8
   766.113         10
   767.578         15
   769.043         10
   770.508         10
   771.973         16
   773.438          8
   774.902         10
   776.367         10
   777.832          9
   779.297          6
   780.762         11
   782.227         10
   783.691         13
   785.156         10
   786.621          7
   788.086          5
   789.551          7
   791.016          5
    792.48          5
   793.945          9
    795.41          3
   796.875          8
    798.34          5
   799.805          5
    801.27          8
   802.734          8
   804.199          7
   805.664          8
   807.129          6
   808.594          4
   810.059          5
   811.523          2
   812.988          5
   814.453          7
   815.918          5
   817.383          7
   818.848          9
   820.312          8
   821.777          5
   823.242          1
   824.707          3
   826.172          4
   827.637          6
   829.102          4
   830.566         11
   832.031          6
   833.496          2
   834.961          5
   836.426          6
   837.891          8
   839.355          6
    840.82          4
   842.285          1
    843.75          4
   845.215          4
    846.68          6
   848.145          8
   849.609          2
   851.074          3
   852.539          7
   854.004          3
   855.469          1
   856.934          2
   858.398          4
   859.863          3
   861.328          2
   862.793          5
   864.258          7
   865.723          2
   867.188          3
   868.652          4
   870.117          2
   871.582          6
   873.047          2
   874.512          2
   875.977          7
   877.441          2
   878.906          5
   880.371          3
   881.836          1
   883.301          3
   884.766          5
    886.23          5
   887.695          4
    889.16          4
   890.625          4
    892.09          3
   893.555          1
    895.02          2
   896.484          3
   897.949          4
   899.414          5
   900.879          1
   902.344          5
   903.809          5
   905.273          3
   906.738          3
   908.203          4
   909.668          4
   911.133          1
   912.598          1
   914.062          2
   915.527          2
   916.992          1
   918.457          4
   919.922          4
   921.387          0
   922.852          4
   924.316          3
   925.781          1
   927.246          5
   928.711          2
   930.176          1
   931.641          0
   933.105          1
    934.57          2
   936.035          3
     937.5          2
   938.965          2
    940.43          1
   941.895          5
   943.359          5
   944.824          1
   946.289          5
   947.754          2
   949.219          0
   950.684          2
   952.148          2
   953.613          1
   955.078          2
   956.543          2
   958.008          4
   959.473          1
   960.938          1
   962.402          3
   963.867          5
   965.332          2
   966.797          0
   968.262          1
   969.727          1
   971.191          3
   972.656          1
   974.121          1
   975.586          0
   977.051          2
   978.516          1
    979.98          2
   981.445          2
    982.91          0
   984.375          1
    985.84          2
   987.305          0
    988.77          1
   990.234          0
   991.699          1
   993.164          3
   994.629          0
   996.094          0
   997.559          2
   999.023          2
   1000.49          1
   1001.95          2
   1003.42          1
   1004.88          1
   1006.35          0
   1007.81          1
   1009.28          1
   1010.74          1
   1012.21          0
   1013.67          3
   1015.14          1
    1016.6          1
   1018.07          1
   1019.53          1
      1021          1
   1022.46          1
   1023.93          2
   1025.39          0
   1026.86          0
   1028.32          1
   1029.79          0
   1031.25          0
   1032.71          0
   1034.18          2
   1035.64          0
   1037.11          1
   1038.57          0
   1040.04          2
    1041.5          2
   1042.97          2
   1044.43          1
    1045.9          0
   1047.36          0
   1048.83          0
   1050.29          0
   1051.76          2
   1053.22          1
   1054.69          2
   1056.15          0
   1057.62          0
   1059.08          1
   1060.55          1
   1062.01          0
   1063.48          0
   1064.94          1
   1066.41          0
   1067.87          1
   1069.34          1
    1070.8          0
   1072.27          0
   1073.73          0
    1075.2          0
   1076.66          0
   1078.12          1
   1079.59          0
   1081.05          1
   1082.52          0
   1083.98          1
   1085.45          1
   1086.91          0
   1088.38          2
   1089.84          1
   1091.31          0
   1092.77          1
   1094.24          0
    1095.7          0
   1097.17          0
   1098.63          1
    1100.1          1
   1101.56          1
   1103.03          1
   1104.49          1
   1105.96          2
   1107.42          2
   1108.89          0
   1110.35          0
   1111.82          1
   1113.28          0
   1114.75          3
   1116.21          0
   1117.68          0
   1119.14          0
   1120.61          0
   1122.07          0
   1123.54          0
      1125          0
   1126.46          0
   1127.93          0
   1129.39          2
   1130.86          0
   1132.32          0
   1133.79          0
   1135.25          0
   1136.72          0
   1138.18          0
   1139.65          3
   1141.11          0
   1142.58          0
   1144.04          0
   1145.51          0
   1146.97          0
   1148.44          0
    1149.9          1
   1151.37          0
   1152.83          0
    1154.3          0
   1155.76          0
   1157.23          0
   1158.69          0
   1160.16          0
   1161.62          0
   1163.09          0
   1164.55          0
   1166.02          0
   1167.48          0
   1168.95          0
   1170.41          0
   1171.88          0
   1173.34          1
    1174.8          0
   1176.27          0
   1177.73          2
    1179.2          0
   1180.66          0
   1182.13          0
   1183.59          0
   1185.06          0
   1186.52          0
   1187.99          0
   1189.45          0
   1190.92          0
   1192.38          0
   1193.85          0
   1195.31          0
   1196.78          0
   1198.24          0
   1199.71          0
   1201.17          0
   1202.64          0
    1204.1          0
   1205.57          0
   1207.03          1
    1208.5          0
   1209.96          0
   1211.43          0
   1212.89          0
   1214.36          0
   1215.82          0
   1217.29          0
   1218.75          0
   1220.21          0
   1221.68          0
   1223.14          0
   1224.61          0
   1226.07          0
   1227.54          0
      1229          0
   1230.47          0
   1231.93          0
    1233.4          0
   1234.86          0
   1236.33          0
   1237.79          0
   1239.26          0
   1240.72          0
   1242.19          0
   1243.65          0
   1245.12          0
   1246.58          0
   1248.05          0
   1249.51          0
   1250.98          0
   1252.44          0
   1253.91          0
   1255.37          0
   1256.84          0
    1258.3          0
   1259.77          0
   1261.23          0
    1262.7          0
   1264.16          0
   1265.62          0
   1267.09          0
   1268.55          0
   1270.02          0
   1271.48          1
   1272.95          0
   1274.41          0
   1275.88          0
   1277.34          0
   1278.81          0
   1280.27          0
   1281.74          0
    1283.2          0
   1284.67          0
   1286.13          0
    1287.6          0
   1289.06          0
   1290.53          0
   1291.99          0
   1293.46          0
   1294.92          0
   1296.39          0
   1297.85          1
   1299.32          0
   1300.78          0
   1302.25          0
   1303.71          0
   1305.18          0
   1306.64          0
   1308.11          0
   1309.57          0
   1311.04          0
    1312.5          0
   1313.96          0
   1315.43          0
   1316.89          0
   1318.36          0
   1319.82          0
   1321.29          0
   1322.75          0
   1324.22          0
   1325.68          0
   1327.15          0
   1328.61          0
   1330.08          0
   1331.54          0
   1333.01          0
   1334.47          0
   1335.94          0
    1337.4          0
   1338.87          0
   1340.33          0
    1341.8          0
   1343.26          0
   1344.73          0
   1346.19          0
   1347.66          0
   1349.12          0
   1350.59          0
   1352.05          0
   1353.52          0
   1354.98          0
   1356.45          0
   1357.91          0
   1359.38          0
   1360.84          0
    1362.3          0
   1363.77          0
   1365.23          0
    1366.7          0
   1368.16          0
   1369.63          0
   1371.09          0
   1372.56          0
   1374.02          0
   1375.49          0
   1376.95          0
   1378.42          0
   1379.88          0
   1381.35          0
   1382.81          0
   1384.28          0
   1385.74          0
   1387.21          0
   1388.67          0
   1390.14          0
    1391.6          0
   1393.07          0
   1394.53          0
      1396          0
   1397.46          0
   1398.93          0
   1400.39          0
   1401.86          0
   1403.32          0
   1404.79          0
   1406.25          0
   1407.71          0
   1409.18          0
   1410.64          0
   1412.11          0
   1413.57          0
   1415.04          0
    1416.5          0
   1417.97          0
   1419.43          0
    1420.9          0
   1422.36          0
   1423.83          0
   1425.29          0
   1426.76          0
   1428.22          0
   1429.69          0
   1431.15          0
   1432.62          0
   1434.08          0
   1435.55          0
   1437.01          0
   1438.48          0
   1439.94          0
   1441.41          0
   1442.87          0
   1444.34          0
    1445.8          0
   1447.27          0
   1448.73          0
    1450.2          0
   1451.66          0
   1453.12          0
   1454.59          0
   1456.05          0
   1457.52          0
   1458.98          0
   1460.45          0
   1461.91          0
   1463.38          0
   1464.84          0
   1466.31          0
   1467.77          0
   1469.24          0
    1470.7          0
   1472.17          0
   1473.63          0
    1475.1          0
   1476.56          0
   1478.03          0
   1479.49          0
   1480.96          0
   1482.42          0
   1483.89          0
   1485.35          0
   1486.82          0
   1488.28          0
   1489.75          0
   1491.21          0
   1492.68          0
   1494.14          0
   1495.61          0
   1497.07          0
   1498.54          0
